5171	4970
7088	4971
4229	3640
1973	3638
896	2306
7091	4969
7039	2305
5336	3639
4476	2304
4477	2303
4478	2302
4479	2301
5952	2300
7081	4961
1678	3630
178	3631
7082	4962
7079	4963
1679	3632
2481	4964
6237	3633
475	3634
2126	4965
2558	2309
7085	4966
1835	3635
2559	2308
5988	4967
4013	3636
2560	2307
7086	4968
6243	3637
3931	4980
3932	4981
4018	3650
930	4982
4019	3651
7041	2320
12	0
5954	2317
2482	3649
66	1
5955	2316
1747	2
2196	2315
72	3
1005	2314
88	4
7037	2313
79	5
7038	2312
973	6
2556	2311
19	7
2557	2310
117	8
5990	4972
1301	3641
538	9
392	3642
5991	4973
5993	4974
5340	3643
297	4975
3719	3644
3930	4976
2214	3645
1353	3646
7098	4977
1041	2319
5174	4978
1889	3647
4818	2318
3933	4979
2215	3648
6002	4990
4826	4991
2108	3660
6004	4992
6259	3661
4129	3662
6005	4993
5490	2331
307	1000
7042	2330
7044	2328
7045	2327
7046	2326
4131	2325
7040	2324
5147	2323
3440	2322
958	2321
5997	4983
4633	3652
3273	4984
4016	3653
2998	4985
4017	3654
836	3655
5175	4986
5176	4987
5343	3656
5177	4988
6254	3657
6001	4989
6262	3658
7043	2329
6263	3659
5349	3670
5350	3671
1231	3672
2216	3673
3669	1011
3443	2342
4389	1010
3444	2341
3445	2340
4388	1008
3441	2339
4386	1007
2561	2338
3239	1006
1741	2337
1378	1005
2562	2336
1754	2335
3667	1004
5522	1003
2563	2334
519	1002
2564	2333
595	1001
1605	2332
5179	4994
6258	3663
5497	3664
5180	4995
5182	4996
2595	3665
5183	4997
2596	3666
5184	4998
4020	3667
4828	4999
3275	3668
4638	3669
677	1009
5354	3680
4022	3681
1170	3682
5353	3683
6266	3684
4150	1022
4115	2353
610	1021
1016	2352
239	1020
7047	2351
4819	2350
1463	1019
1460	1018
4820	2349
500	1017
3446	2348
321	1016
3447	2347
406	1015
3448	2346
1510	1014
3449	2345
3180	1013
3450	2344
6784	1012
3442	2343
1070	3674
2094	3675
3293	3676
1501	3677
5355	3678
5356	3679
6272	3690
2500	3691
852	3692
2869	3693
5357	3694
5358	3695
2762	1033
3274	2364
1505	1032
6011	2363
3199	1031
5188	2362
928	1030
5189	2361
303	2360
3677	1029
5037	1028
3093	2359
725	1027
7108	2358
4408	1026
6010	2357
1234	1025
7106	2356
5815	1024
7107	2355
5036	1023
4209	2354
378	3685
3137	3686
4640	3687
1951	3688
4643	3689
3382	1044
7111	2375
3852	1043
7112	2374
288	1042
870	2373
686	1041
3461	2372
1720	2371
3853	1040
435	2370
370	1039
218	2369
1763	1038
2763	1037
2577	2368
2760	1036
7109	2367
323	2366
1736	1035
2761	1034
5190	2365
5376	3696
3551	3697
1548	3698
5375	3699
969	1055
2804	2386
1786	1054
2805	2385
1787	1053
4504	2384
1299	1052
4505	2383
5038	1051
4506	2382
1640	1050
4507	2381
4508	2380
4409	1049
2688	2379
4410	1048
4411	1047
6012	2378
1999	1046
7110	2377
1818	1045
3260	2376
3854	1066
2298	2397
6825	1065
3706	2396
5816	1064
1654	2395
6824	1063
2197	2394
3185	1062
5192	2393
1359	1061
6013	2392
5039	1060
7113	2391
2412	2390
6823	1059
1584	1058
5191	2389
1788	1057
2242	2388
2099	2387
1789	1056
1381	1077
5041	1076
3065	1075
3066	1074
5040	1073
1707	1072
287	1071
123	1070
2090	1069
950	1068
4210	2399
1562	1067
1006	2398
1567	1080
1635	1088
3857	1087
3855	1086
3856	1085
600	1084
5818	1083
3200	1082
2766	1081
1222	1079
5817	1078
851	1091
302	1090
2473	1099
1843	1098
115	1097
4412	1096
903	1095
149	1094
1445	1093
3858	1092
2442	1089
441	200
331	201
3	202
7	203
4925	204
670	205
1572	206
2674	207
2962	208
3767	209
464	210
1089	211
885	212
2019	213
2020	214
162	215
293	216
2021	217
266	218
665	219
6605	220
396	221
3642	222
1616	223
553	224
3320	225
227	226
601	227
684	228
1108	229
2212	7200
5256	7202
2213	7201
3113	7204
3114	7203
1101	230
1102	231
200	232
198	233
1103	234
1104	235
668	236
89	237
602	238
1105	239
7291	7211
2496	7210
3284	7213
1557	7212
5257	7215
1981	7214
1106	240
1107	241
424	242
5676	243
967	244
1780	245
957	246
377	247
583	248
1581	249
7290	7206
4225	7205
6127	7208
3500	7207
6128	7209
4575	7220
6129	7222
4576	7221
3982	7224
3983	7223
7293	7226
5260	7225
24	250
111	251
1509	252
1495	253
45	254
18	255
520	256
41	257
657	258
207	259
5258	7217
3285	7216
7292	7219
5259	7218
3984	7231
6130	7230
4577	7233
3985	7232
1224	7235
342	7234
3179	7237
7294	7236
455	260
4933	261
109	262
2734	263
10	264
167	265
726	266
138	267
3190	268
3321	269
5261	7228
6131	7227
4127	7229
7322	7242
3507	7241
3995	7244
3996	7243
5285	7246
4592	7245
7323	7248
5286	7247
3322	270
3323	271
338	272
3324	273
3508	7240
1702	274
4149	275
2389	276
1314	277
1037	278
1316	279
2262	7239
2305	7238
3997	7253
4593	7252
3998	7255
7332	7254
7328	7257
7327	7256
3117	7259
7330	7258
1309	280
541	281
54	282
1311	283
698	284
4594	7251
856	285
7326	7250
1312	286
1313	287
420	288
1315	289
4846	7249
2848	7264
2849	7263
7336	7266
2011	7265
6171	7268
2497	7267
3511	7269
1308	290
1310	291
1407	292
256	293
4596	7260
1255	294
71	295
7338	7262
1408	296
6168	7261
58	297
552	298
1090	299
3999	7275
7342	7274
2587	7277
3289	7276
3512	7279
7346	7278
3509	7271
7341	7270
7339	7273
3510	7272
5295	7286
7344	7285
5296	7288
7350	7287
2938	7289
1372	7280
2498	7282
3513	7281
4597	7284
4598	7283
3522	7297
3523	7296
1806	7299
4128	7298
2632	7291
3720	7290
5317	7293
2939	7292
3524	7295
3525	7294
3295	3704
4036	3705
2250	3706
3270	3707
4033	3708
4034	3709
6315	3700
4031	3701
4032	3702
4037	3703
4040	3715
3727	3716
4041	3717
5378	3718
1603	3719
4035	3710
4038	3711
4214	3712
4852	3713
3552	3714
4857	3726
3211	3727
1633	3728
2219	3729
4039	3720
3206	3721
1245	3722
4856	3723
5380	3724
4126	3725
2806	2405
3553	3737
6014	2404
2602	3738
766	2403
2124	3739
2403	2402
2256	2401
5193	2400
333	3730
126	3731
2220	3732
691	2409
1886	3733
2160	2408
4043	3734
2807	2407
4044	3735
1571	3736
2808	2406
4045	3750
195	3748
3462	2416
3463	2415
1725	3749
3464	2414
3465	2413
481	2412
2268	2411
1612	2410
2603	3740
1478	3741
5384	3742
2714	3743
3144	3744
694	2419
3145	3745
2706	2418
3146	3746
3466	2417
4235	3747
2065	3760
2066	3761
1317	2430
3467	2427
2064	3759
1968	2426
3253	2425
3707	2424
4509	2423
3210	2422
5194	2421
5195	2420
1474	3751
6329	3752
6330	3753
6337	3754
4671	3755
4672	3756
