187	273
61	274
542	275
213	276
782	277
121	278
472	279
47	280
473	281
22	282
402	283
867	284
354	285
866	286
669	287
670	288
1056	289
1057	290
547	291
548	292
549	293
1059	294
871	295
872	296
315	297
316	298
54	299
373	900
374	901
375	902
376	903
337	904
338	905
339	906
377	907
378	908
379	909
380	910
807	911
972	912
608	913
609	914
607	915
1238	916
763	917
761	918
762	919
1222	1110
497	1107
498	1106
597	1105
598	1104
1223	1103
1224	1102
1004	1101
123	1100
501	920
502	921
1237	922
1236	923
764	924
512	925
398	926
499	1109
1243	927
454	1108
1242	928
610	929
615	1121
356	1120
1271	1118
1270	1117
1266	1116
994	1115
783	1114
784	1113
785	1112
1002	930
254	931
1221	1111
1284	932
1283	933
144	934
624	935
1289	936
1287	937
1285	938
149	939
786	1119
278	1132
279	1131
280	1130
997	1129
62	1128
792	1127
790	1126
82	1125
441	1124
1290	940
119	941
343	1123
304	700
614	1122
800	942
833	701
801	943
834	702
1291	944
394	703
802	945
1030	704
152	946
830	705
1292	947
831	706
1005	948
531	707
1006	949
532	708
1027	709
446	1143
447	1142
448	1141
87	1140
657	1139
795	1138
310	1137
442	1136
803	950
947	951
618	1135
1028	710
156	1134
1295	952
1032	711
793	1133
1294	953
1031	712
804	954
647	713
805	955
590	714
806	956
837	715
1293	957
825	958
154	716
824	959
468	717
469	718
836	719
1000	1154
623	1153
508	1152
1277	1151
1278	1150
622	1149
639	960
528	1148
640	961
998	1147
1022	962
28	720
443	1146
1020	963
651	721
444	1145
1021	964
1035	722
445	1144
1024	965
1034	723
643	966
655	724
826	967
750	725
1023	968
840	726
463	969
369	727
839	728
256	729
1001	1165
141	1164
1281	1163
1003	1162
1282	1161
799	1160
828	970
829	971
1279	1159
645	972
533	730
1280	1158
1026	973
534	731
509	1157
832	974
842	732
510	1156
219	975
1036	733
999	1155
220	976
841	734
221	977
1038	735
222	978
233	736
223	979
298	737
845	738
1037	739
539	1176
540	1175
200	1174
541	1173
1049	1172
438	1171
450	1170
218	980
1029	981
648	982
843	740
649	983
844	741
625	1169
18	742
835	984
850	500
626	1168
760	743
659	501
73	985
1286	1167
296	744
660	502
265	986
1288	1166
849	745
661	503
1063	987
847	746
654	504
553	988
589	505
848	747
879	989
851	506
887	748
852	507
511	749
662	508
663	509
311	1187
312	1186
313	1185
314	1184
1055	1183
543	1182
244	1181
245	1180
878	990
180	991
679	992
1080	750
877	993
628	751
1039	510
1065	994
886	752
853	511
242	1179
247	995
1079	753
55	512
243	1178
554	996
888	754
153	755
855	513
865	1177
556	997
261	756
146	514
668	998
161	757
857	515
67	999
1043	516
526	758
58	517
1081	759
1044	518
1045	519
288	1190
869	1198
870	1197
552	1196
355	1195
1058	1194
868	1193
229	1192
791	1191
1083	760
686	761
258	762
1085	520
889	763
1086	521
1084	764
1087	522
544	1189
93	765
183	523
545	1188
1008	766
172	524
192	767
195	525
145	526
890	768
196	527
1090	769
197	528
969	529
1089	770
1088	771
248	772
893	530
687	773
557	531
688	774
515	532
689	775
691	533
474	776
692	534
671	1199
892	777
1009	535
546	536
891	778
234	537
251	779
630	538
1095	539
897	780
894	781
895	782
1096	540
525	541
1091	783
873	300
1092	784
555	542
617	301
484	785
696	543
1061	302
341	786
697	544
485	787
698	545
1013	303
1094	788
699	546
1109	304
899	789
902	547
214	305
700	548
520	306
903	549
1112	307
1113	308
1115	309
382	790
1011	791
406	792
1099	550
407	793
518	551
408	794
905	552
565	310
409	795
150	553
1116	311
140	554
478	796
1117	312
206	313
77	797
701	555
60	314
358	798
702	556
189	315
1100	799
558	557
559	558
357	316
1102	559
215	317
527	318
514	319
451	560
486	561
487	562
912	320
1103	563
915	321
488	564
916	322
33	323
489	565
1104	566
712	324
906	567
267	325
1105	568
133	326
907	569
412	327
413	328
414	329
262	570
453	571
1107	572
411	330
99	331
340	573
561	574
198	332
205	333
562	575
563	576
479	334
1108	577
184	335
908	578
273	336
909	579
274	337
275	338
917	339
705	580
706	581
203	582
918	340
95	341
707	583
85	100
519	584
207	342
126	101
910	585
713	343
9	102
911	586
714	344
71	103
174	345
1110	587
1111	588
1119	346
199	104
744	589
139	347
239	105
1122	348
923	106
808	349
924	107
17	108
571	109
731	590
177	591
1123	350
260	592
346	351
1150	593
194	110
257	594
1124	352
169	111
1125	353
932	595
109	112
1126	354
933	596
10	113
595	355
290	597
404	356
721	114
732	598
718	357
722	115
733	599
384	116
110	358
471	359
131	117
115	118
1137	119
1	10
7	11
827	12
529	13
42	14
644	15
118	16
1025	17
193	18
530	19
236	360
1130	361
57	120
415	362
88	363
410	121
132	364
1138	122
97	123
1131	365
720	366
925	124
1133	367
927	125
212	368
1139	126
20	127
1134	369
725	128
37	129
230	20
34	21
359	22
49	23
348	24
138	25
535	26
505	27
1120	28
31	29
1135	370
36	371
70	130
226	372
467	131
202	373
266	132
334	374
572	133
1182	375
211	134
1184	376
68	135
494	377
495	378
276	136
48	137
44	379
124	138
122	139
26	30
302	31
405	32
63	33
127	34
2	35
1121	36
114	37
98	38
5	39
84	380
1188	381
560	382
277	140
168	141
946	383
130	142
426	384
69	143
423	385
424	386
637	144
425	387
1261	145
285	146
1189	388
743	389
1262	147
1264	148
986	149
40	40
385	41
566	42
567	43
128	44
101	45
83	46
35	47
103	48
91	49
1190	390
1191	391
1192	392
987	150
39	393
1265	151
715	152
335	394
52	153
336	395
738	396
263	154
155	155
818	397
381	398
812	156
809	157
1193	399
490	158
292	159
79	50
51	51
106	52
3	53
107	54
100	55
90	56
59	57
102	58
104	59
86	160
65	161
459	162
988	163
989	164
301	165
990	166
16	167
819	168
250	169
89	60
105	61
92	62
143	63
766	64
919	65
920	66
632	67
921	68
21	69
11	170
991	171
347	172
480	173
992	174
993	175
1267	176
6	177
1268	178
151	179
452	70
240	71
716	72
717	73
521	74
1014	75
164	76
12	77
810	78
231	79
23	180
995	181
1269	182
439	183
440	184
634	185
170	186
287	187
787	188
788	189
719	80
811	81
252	82
1127	83
1128	84
1129	85
135	86
24	87
1132	88
32	89
1272	190
789	191
137	192
1273	193
1274	194
996	195
506	196
507	197
456	198
64	199
460	90
1015	91
922	92
570	93
8	94
14	95
633	96
401	97
1136	98
403	99
477	1206
874	1205
475	1204
476	1203
1060	1202
550	1201
551	1200
672	1209
673	1208
674	1207
