976	1462
1539	1461
1531	1460
1532	1459
1533	1458
1534	1457
1530	1456
661	1455
967	1454
968	1453
969	1452
1660	1473
568	1472
1033	1471
1554	1470
104	0
2	1
977	1469
175	2
978	1468
19	3
979	1467
244	4
1550	1466
143	5
1551	1465
227	6
106	1464
142	7
1546	1463
245	8
71	9
344	1484
752	1000
1687	1483
1679	1482
812	1481
1667	1480
1036	1479
1653	1478
1654	1477
1655	1476
1666	1475
1659	1474
1689	1495
1264	1011
1690	1494
798	1010
1691	1493
1694	1492
425	1491
255	1490
1259	1008
1255	1007
1256	1006
224	1489
796	1005
1685	1488
797	1004
1044	1487
1249	1003
692	1486
1153	1002
693	1485
606	1001
799	1009
803	1022
804	1021
805	1020
248	1019
1270	1018
429	1017
800	1016
1700	1499
801	1015
1702	1498
1265	1014
485	1497
1266	1013
1688	1496
1267	1012
609	1033
612	1032
613	1031
107	1030
1277	1029
1278	1028
1271	1027
806	1026
807	1025
964	600
802	1024
419	601
1269	1023
966	602
1524	603
1529	604
462	605
463	606
464	607
563	608
1535	609
1285	1044
332	1043
1286	1042
867	1041
868	1040
614	1039
615	1038
1280	1037
1281	1036
1537	610
1275	1035
1538	611
353	1034
1540	612
662	613
1541	614
1547	615
1548	616
1549	617
1630	618
1631	619
411	1055
873	1054
1289	1053
1290	1052
1292	1051
1294	1050
1295	1049
1296	1048
1632	620
1297	1047
322	621
1284	1046
423	622
865	1045
413	623
679	624
1633	625
1640	626
445	627
1641	628
183	629
934	1066
1419	1065
1412	1064
1413	1063
929	1062
930	1061
928	1060
211	630
927	1059
1642	631
1408	1058
1643	632
828	1057
683	633
1301	1056
1651	634
246	635
247	636
195	637
1030	638
1031	639
1428	1077
1425	1076
1426	1075
417	1074
1424	1073
1414	1072
1417	1071
1418	1070
1034	640
1035	641
1663	642
931	1069
1664	643
932	1068
1665	644
933	1067
1669	645
1671	646
141	647
1672	648
1676	649
640	1080
937	1088
1435	1087
220	1086
1431	1085
1429	1084
1430	1083
935	1082
642	1081
1677	650
1678	651
383	652
384	653
385	654
641	1079
386	655
1427	1078
387	656
567	657
1680	658
1041	659
1433	1091
1434	1090
1439	1099
938	1098
939	1097
359	1096
643	1095
226	1094
358	1093
1432	1092
1040	660
1681	661
331	662
86	663
418	664
1692	665
1693	666
936	1089
1046	667
1695	668
1697	669
342	670
1698	671
1699	672
1701	673
698	674
699	675
488	676
600	677
1101	678
1102	679
551	680
586	681
1108	682
1109	683
45	684
228	200
1110	685
283	201
720	686
243	202
98	203
721	687
722	688
402	204
1111	689
403	205
1208	206
8	207
781	208
357	209
729	690
